item_fat_content,item_visibility,item_type,item_mrp,outlet_type,outlet_location_type,item_weight_mean,outlet_size_mode,item_outlet_sales
regular,0.101747034,canned,231.33,supermarket,tier 3,4.615,high,4660.6
low fat,0.045308131,dairy,42.5138,supermarket,tier 1,19.1,small,649.8208
regular,0.073480266,starchy foods,58.8904,grocery store,tier 3,7.06,medium,58.5904
low fat,0.09147267,others,184.6608,supermarket,tier 3,12.857645184136183,medium,2756.412
low fat,0.022047313,dairy,110.2886,supermarket,tier 3,16.7,high,1890.2062
low fat,0.071371458,health and hygiene,125.2362,supermarket,tier 1,15.0,small,1384.1982
low fat,0.040187877,others,85.6908,supermarket,tier 2,9.395,medium,1593.9252
low fat,0.099991245,frozen foods,112.7886,supermarket,tier 3,19.2,high,1779.0176
low fat,0.152918384,breakfast,99.8358,supermarket,tier 2,18.6,medium,1910.1802
regular,0.03467086,canned,141.8496,supermarket,tier 3,19.25,high,2399.5432
low fat,0.016197216,health and hygiene,108.8596,supermarket,tier 3,16.6,high,970.7364
low fat,0.05629192,frozen foods,42.5454,supermarket,tier 1,17.6,small,419.454
low fat,0.145951533,household,160.9552,grocery store,tier 1,12.857645184136183,small,162.4552
regular,0.102295904,fruits and vegetables,162.3552,grocery store,tier 1,12.857645184136183,small,487.3656
low fat,0.050065211,dairy,157.4288,supermarket,tier 2,7.285,medium,2042.6744
regular,0.104421237,canned,80.196,supermarket,tier 3,9.5,high,2157.192
low fat,0.121635591,fruits and vegetables,175.4738,supermarket,tier 3,12.857645184136183,medium,2954.1546
low fat,0.139426044,frozen foods,148.3392,supermarket,tier 2,13.35,small,3877.6192
low fat,0.158562708,household,194.711,grocery store,tier 1,12.857645184136183,small,196.411
regular,0.113123893,soft drinks,122.5388,supermarket,tier 3,8.85,medium,1609.9044
low fat,0.067154053,household,114.386,supermarket,tier 1,17.1,small,1245.046
regular,0.021569566,seafood,184.8582,supermarket,tier 2,7.42,small,4643.955
low fat,0.011557563,dairy,165.3526,supermarket,tier 1,12.1,medium,3453.5046
low fat,0.037383778,soft drinks,179.7634,supermarket,tier 3,15.7,medium,1817.634
regular,0.056465714,breads,103.6648,supermarket,tier 1,20.85,small,2285.0256
low fat,0.039484739,snack foods,97.9042,supermarket,tier 2,8.395,small,1686.4714
low fat,0.027812304,snack foods,147.476,supermarket,tier 3,12.857645184136183,medium,3368.948
low fat,0.049067877,snack foods,115.6176,supermarket,tier 1,17.6,small,2519.3872
low fat,0.058725131,health and hygiene,82.3618,supermarket,tier 2,11.8,small,1208.427
low fat,0.0,dairy,89.1856,supermarket,tier 3,12.857645184136183,medium,2109.2544
regular,0.044974051,fruits and vegetables,115.5808,supermarket,tier 2,10.195,small,1874.8928
low fat,0.05190268,household,142.247,supermarket,tier 3,8.51,high,2862.94
low fat,0.009714595,frozen foods,120.0414,grocery store,tier 1,12.857645184136183,small,487.3656
regular,0.149598628,snack foods,179.466,supermarket,tier 1,13.35,medium,3775.086
low fat,0.049954435,dairy,156.5288,supermarket,tier 2,7.285,small,2356.932
low fat,0.045105407,meat,89.4172,grocery store,tier 1,12.857645184136183,small,178.4344
low fat,0.037574137,health and hygiene,100.0042,supermarket,tier 2,11.6,small,2976.126
low fat,0.054751689,health and hygiene,54.793,supermarket,tier 2,7.565,medium,622.523
low fat,0.031095246,snack foods,185.7582,supermarket,tier 1,8.63,small,3529.4058
low fat,0.007279889,meat,199.3426,supermarket,tier 1,11.3,small,2372.9112
regular,0.076431919,meat,113.2202,supermarket,tier 3,17.6,medium,2025.3636
regular,0.027058066,meat,194.811,supermarket,tier 3,19.25,high,2749.754
low fat,0.0,frozen foods,125.2678,supermarket,tier 2,5.985,small,1017.3424
regular,0.023322478,dairy,182.5608,supermarket,tier 1,11.35,small,3307.6944
low fat,0.021512619,household,247.775,supermarket,tier 3,10.0,medium,3745.125
regular,0.113302223,soft drinks,125.1388,supermarket,tier 2,8.85,medium,1114.5492
low fat,0.03722507,soft drinks,182.4634,supermarket,tier 2,15.7,small,1999.3974
regular,0.127599399,snack foods,118.9098,grocery store,tier 1,12.857645184136183,small,120.5098
low fat,0.128937661,fruits and vegetables,112.3886,supermarket,tier 3,17.1,medium,1779.0176
low fat,0.12888573,breads,87.6856,supermarket,tier 1,16.75,small,1494.0552
low fat,0.2047,frozen foods,76.867,grocery store,tier 1,12.857645184136183,small,229.701
low fat,0.019372253,hard drinks,40.6164,supermarket,tier 1,11.65,small,308.9312
low fat,0.0,canned,100.57,supermarket,tier 3,16.2,high,1398.18
low fat,0.111274591,baking goods,35.0874,supermarket,tier 1,12.3,small,458.7362
low fat,0.040346436,frozen foods,53.7298,supermarket,tier 3,8.935,medium,593.2278
low fat,0.095931002,soft drinks,198.5768,supermarket,tier 3,12.857645184136183,medium,6897.688
low fat,0.031145743,household,173.6054,supermarket,tier 2,7.285,small,2626.581
low fat,0.096132367,snack foods,208.9612,supermarket,tier 3,12.6,high,4181.224
regular,0.061424738,breakfast,57.7588,supermarket,tier 3,7.895,medium,1145.176
low fat,0.058827557,health and hygiene,80.8618,supermarket,tier 1,11.8,medium,1288.9888
low fat,0.009898492,health and hygiene,48.8034,supermarket,tier 2,11.395,medium,777.6544
regular,0.029662795,snack foods,105.2622,supermarket,tier 2,5.175,medium,2328.9684
low fat,0.034880143,canned,177.9344,supermarket,tier 2,5.94,small,4460.86
low fat,0.043809261,fruits and vegetables,146.8418,supermarket,tier 2,5.98,medium,1765.7016
low fat,0.021938404,frozen foods,264.691,supermarket,tier 3,7.035,medium,5785.802
low fat,0.046673494,fruits and vegetables,48.4692,supermarket,tier 3,8.185,medium,591.2304
low fat,0.048004263,household,117.5808,grocery store,tier 3,10.85,medium,351.5424
low fat,0.027052013,household,73.9354,supermarket,tier 2,20.7,medium,1655.1788
low fat,0.020934413,health and hygiene,256.5672,supermarket,tier 3,10.895,high,4090.6752
regular,0.170141787,canned,116.7834,supermarket,tier 3,11.8,high,2303.668
low fat,0.0,household,125.1678,supermarket,tier 2,20.35,medium,1907.517
low fat,0.041291929,household,130.131,supermarket,tier 1,19.2,medium,1038.648
low fat,0.034457776,hard drinks,113.3834,supermarket,tier 1,8.26,medium,2073.3012
low fat,0.01583438,breads,228.5668,supermarket,tier 3,12.857645184136183,medium,3225.1352
low fat,0.059352241,snack foods,101.87,supermarket,tier 1,7.76,small,1697.79
low fat,0.044767801,dairy,241.8854,supermarket,tier 3,12.857645184136183,medium,4592.0226
low fat,0.072284689,frozen foods,119.9098,supermarket,tier 2,5.765,small,2048.6666
low fat,0.021306635,baking goods,119.8124,supermarket,tier 1,13.3,medium,1896.1984
regular,0.029893094,snack foods,81.096,grocery store,tier 3,13.5,medium,159.792
low fat,0.043831721,snack foods,184.195,supermarket,tier 1,13.15,medium,2746.425
regular,0.03773288,snack foods,128.2994,supermarket,tier 3,10.0,high,1413.4934
low fat,0.180588082,snack foods,182.2634,grocery store,tier 3,9.195,medium,363.5268
low fat,0.051970788,fruits and vegetables,103.699,grocery store,tier 3,12.5,medium,412.796
low fat,0.022864238,frozen foods,260.0594,supermarket,tier 3,6.85,high,6018.1662
regular,0.01401884,frozen foods,178.1344,supermarket,tier 3,12.857645184136183,medium,3747.1224
regular,0.190569038,breads,138.7838,grocery store,tier 3,12.8,medium,280.9676
low fat,0.161182103,soft drinks,165.3158,grocery store,tier 3,9.6,medium,334.2316
regular,0.012447775,meat,197.611,supermarket,tier 3,10.195,high,2553.343
regular,0.162093059,canned,182.5266,supermarket,tier 3,15.0,medium,1290.9862
low fat,0.030250132,canned,75.267,supermarket,tier 3,12.1,medium,612.536
regular,0.068925304,fruits and vegetables,196.9768,supermarket,tier 2,8.96,small,2759.0752
low fat,0.046232445,baking goods,99.4384,supermarket,tier 3,6.15,high,1379.5376
regular,0.065431917,dairy,76.1986,supermarket,tier 2,16.0,medium,1869.5664
regular,0.022807826,fruits and vegetables,183.495,supermarket,tier 3,12.857645184136183,medium,4577.375
low fat,0.036390174,snack foods,91.4488,supermarket,tier 1,16.85,small,2082.6224
regular,0.12848269,baking goods,223.9404,supermarket,tier 1,9.695,medium,4950.8888
regular,0.130031207,snack foods,142.4838,supermarket,tier 3,5.095,medium,561.9352
regular,0.018310142,snack foods,57.7588,grocery store,tier 3,6.63,medium,57.2588
low fat,0.028656248,household,149.3708,supermarket,tier 2,12.15,medium,1203.7664
low fat,0.088750333,frozen foods,196.5452,supermarket,tier 3,18.25,high,2348.9424
regular,0.072851756,frozen foods,197.1426,supermarket,tier 3,13.65,high,3954.852
low fat,0.156307983,dairy,196.3426,grocery store,tier 3,6.615,medium,790.9704
low fat,0.037201127,soft drinks,181.7634,supermarket,tier 3,15.7,high,2544.6876
low fat,0.043483398,baking goods,94.3436,supermarket,tier 2,7.75,medium,2363.59
regular,0.074035365,dairy,256.1356,supermarket,tier 1,12.6,medium,4578.0408
low fat,0.057385239,fruits and vegetables,126.2046,supermarket,tier 2,16.25,small,1369.5506
low fat,0.098566832,meat,98.3042,supermarket,tier 1,10.8,medium,1488.063
regular,0.052708138,frozen foods,114.7176,supermarket,tier 2,16.7,medium,2404.8696
regular,0.17174348,meat,48.8376,supermarket,tier 1,18.6,medium,1294.3152
low fat,0.041009558,snack foods,141.2496,supermarket,tier 1,16.0,medium,2681.8424
low fat,0.042354152,fruits and vegetables,227.272,supermarket,tier 3,12.857645184136183,medium,7017.532
low fat,0.043021542,household,196.9084,grocery store,tier 3,14.6,medium,595.2252
low fat,0.031410378,fruits and vegetables,110.3228,supermarket,tier 3,9.5,medium,2763.07
low fat,0.054366282,health and hygiene,199.6084,supermarket,tier 3,12.857645184136183,medium,7142.7024
low fat,0.039329257,household,127.6678,supermarket,tier 1,20.35,medium,2924.8594
regular,0.031439206,canned,100.07,supermarket,tier 2,13.65,small,2596.62
low fat,0.064325351,hard drinks,230.2694,supermarket,tier 3,7.905,medium,3197.1716
low fat,0.027064381,meat,76.367,supermarket,tier 1,10.1,small,765.67
regular,0.105276162,snack foods,173.2764,supermarket,tier 2,15.6,small,3779.0808
low fat,0.058092551,snack foods,172.0422,grocery store,tier 1,12.857645184136183,small,517.3266
low fat,0.020589623,fruits and vegetables,53.2324,supermarket,tier 2,16.35,medium,727.0536
regular,0.024848788,soft drinks,39.9822,supermarket,tier 2,16.75,small,746.3618
low fat,0.0,hard drinks,39.0164,supermarket,tier 3,12.857645184136183,medium,1042.6428
low fat,0.167383061,household,175.6712,supermarket,tier 1,17.35,small,2812.3392
low fat,0.071301323,fruits and vegetables,190.8162,supermarket,tier 2,7.68,medium,2693.8268
regular,0.02363057,snack foods,141.7154,grocery store,tier 1,12.857645184136183,small,425.4462
low fat,0.072486326,canned,78.9986,supermarket,tier 3,12.857645184136183,medium,2259.0594
regular,0.186236236,baking goods,78.7328,supermarket,tier 2,12.35,medium,1390.1904
regular,0.12953868,seafood,240.288,supermarket,tier 1,20.75,medium,2396.88
low fat,0.044460448,dairy,88.7856,supermarket,tier 3,19.85,high,1142.5128
regular,0.02454694,breads,95.7068,supermarket,tier 1,5.26,medium,1166.4816
low fat,0.031251369,baking goods,93.3462,supermarket,tier 3,12.857645184136183,medium,1018.0082
low fat,0.039235527,household,127.2678,supermarket,tier 3,20.35,high,1017.3424
regular,0.071856726,fruits and vegetables,63.2536,supermarket,tier 2,13.3,medium,1347.5792
low fat,0.092241348,dairy,75.867,supermarket,tier 3,12.857645184136183,medium,2450.144
low fat,0.093278912,snack foods,118.7124,supermarket,tier 2,12.35,small,2607.2728
low fat,0.056161529,baking goods,246.9118,supermarket,tier 3,12.857645184136183,medium,5681.2714
low fat,0.082353076,household,176.9054,supermarket,tier 3,12.857645184136183,medium,4202.5296
low fat,0.233039817,canned,49.5376,grocery store,tier 3,8.71,medium,95.8752
regular,0.063162608,frozen foods,228.6668,supermarket,tier 2,10.0,small,3455.502
regular,0.1107011,dairy,88.6856,grocery store,tier 1,12.857645184136183,small,351.5424
low fat,0.050535312,health and hygiene,130.031,grocery store,tier 1,12.857645184136183,small,129.831
regular,0.251094747,frozen foods,156.6288,grocery store,tier 3,7.825,medium,628.5152
regular,0.075791641,dairy,193.3794,supermarket,tier 3,12.857645184136183,medium,8388.4142
low fat,0.012627478,snack foods,140.818,supermarket,tier 1,18.2,medium,3495.45
regular,0.022406575,fruits and vegetables,225.9036,supermarket,tier 3,20.1,high,3643.2576
low fat,0.016107549,health and hygiene,129.7626,supermarket,tier 1,18.85,small,3016.7398
low fat,0.012518707,fruits and vegetables,190.6872,supermarket,tier 2,19.75,medium,4916.2672
low fat,0.010755465,hard drinks,150.8392,supermarket,tier 3,8.21,high,2982.784
regular,0.113139486,starchy foods,92.9804,grocery store,tier 1,12.857645184136183,small,183.7608
low fat,0.149360698,fruits and vegetables,243.4854,supermarket,tier 2,7.475,medium,1691.7978
low fat,0.086360962,hard drinks,151.2682,supermarket,tier 3,12.857645184136183,medium,2439.4912
low fat,0.105742544,breakfast,130.5626,grocery store,tier 3,6.425,medium,131.1626
low fat,0.04280113,dairy,178.3028,supermarket,tier 3,20.7,high,2479.4392
low fat,0.115194717,canned,258.3278,grocery store,tier 3,21.35,medium,520.6556
low fat,0.094308058,household,251.8698,supermarket,tier 1,19.6,medium,3551.3772
regular,0.076914745,snack foods,114.8518,supermarket,tier 2,19.35,medium,1707.777
regular,0.038204311,dairy,87.7198,supermarket,tier 2,8.3,small,1831.6158
low fat,0.065960909,frozen foods,259.2646,supermarket,tier 2,5.695,medium,9275.9256
low fat,0.034868095,household,163.821,supermarket,tier 2,5.11,small,2120.573
low fat,0.005235143,dairy,265.8884,supermarket,tier 1,19.85,small,2649.884
regular,0.159722816,frozen foods,194.1478,supermarket,tier 3,16.85,high,5812.434
low fat,0.024635077,soft drinks,84.1592,supermarket,tier 3,19.7,high,1073.2696
low fat,0.12152072,fruits and vegetables,118.244,supermarket,tier 1,7.72,small,958.752
regular,0.043655155,fruits and vegetables,156.7946,supermarket,tier 1,13.6,small,3629.2758
low fat,0.041921462,snack foods,92.3462,supermarket,tier 1,6.675,small,2406.2012
regular,0.024999711,fruits and vegetables,97.841,supermarket,tier 2,16.1,medium,1255.033
low fat,0.016276741,health and hygiene,109.8596,supermarket,tier 3,16.6,medium,1617.894
low fat,0.122684413,canned,132.2942,supermarket,tier 1,15.7,medium,2252.4014
regular,0.121632721,baking goods,60.622,supermarket,tier 1,15.85,small,2576.646
low fat,0.037889224,meat,64.7826,supermarket,tier 2,12.15,small,904.1564
low fat,0.050901814,household,120.5414,grocery store,tier 1,12.857645184136183,small,365.5242
low fat,0.12517151,fruits and vegetables,88.9198,supermarket,tier 3,12.857645184136183,medium,3139.9128
low fat,0.043414959,baking goods,93.1436,supermarket,tier 3,7.75,medium,1418.154
low fat,0.139419417,meat,66.0826,grocery store,tier 1,12.857645184136183,small,258.3304
low fat,0.039715591,snack foods,100.1042,supermarket,tier 2,8.395,medium,1289.6546
low fat,0.017311312,soft drinks,197.8768,supermarket,tier 3,8.43,high,3744.4592
low fat,0.0,fruits and vegetables,198.5426,supermarket,tier 1,16.35,small,1384.1982
regular,0.062172698,baking goods,90.2514,supermarket,tier 3,20.85,high,619.8598
low fat,0.064022881,household,36.0848,supermarket,tier 3,10.695,medium,372.848
regular,0.062516602,baking goods,163.9184,supermarket,tier 2,19.35,small,3137.2496
low fat,0.021322439,household,79.1328,supermarket,tier 2,20.35,small,1235.7248
regular,0.0160526,breads,43.9402,supermarket,tier 1,17.6,medium,1286.3256
low fat,0.037901581,starchy foods,126.3046,supermarket,tier 2,14.15,small,2614.5966
low fat,0.179484411,dairy,228.9352,grocery store,tier 1,12.857645184136183,small,916.1408
regular,0.063416566,baking goods,154.6656,grocery store,tier 3,17.75,medium,308.9312
low fat,0.005949644,household,165.6526,supermarket,tier 3,12.857645184136183,medium,4769.1254
low fat,0.17138805,fruits and vegetables,50.7692,supermarket,tier 1,14.65,small,1034.6532
regular,0.087629354,dairy,263.491,supermarket,tier 2,8.945,small,1840.937
regular,0.0,fruits and vegetables,225.1088,supermarket,tier 3,10.1,high,3579.3408
low fat,0.018813601,health and hygiene,237.988,supermarket,tier 1,8.27,small,7190.64
low fat,0.073306615,canned,155.0972,supermarket,tier 1,18.0,medium,3894.93
low fat,0.055943697,health and hygiene,150.6024,supermarket,tier 3,15.7,high,2428.8384
low fat,0.05337973,frozen foods,56.7904,supermarket,tier 1,10.695,medium,1113.2176
low fat,0.0576269,dairy,83.3566,supermarket,tier 1,18.7,medium,1860.2452
regular,0.075142108,breads,145.8444,supermarket,tier 3,12.857645184136183,medium,3773.7544
low fat,0.095696334,baking goods,159.7604,supermarket,tier 2,15.1,medium,2693.8268
low fat,0.07366703,others,66.2142,supermarket,tier 3,11.15,medium,131.8284
regular,0.025050746,fruits and vegetables,97.141,supermarket,tier 3,16.1,medium,1448.115
regular,0.050657232,breads,249.9092,grocery store,tier 3,8.0,medium,249.0092
low fat,0.0,soft drinks,141.6154,supermarket,tier 2,11.6,medium,3829.0158
regular,0.016030344,snack foods,228.0352,supermarket,tier 3,17.0,medium,2748.4224
low fat,0.037971697,health and hygiene,38.948,supermarket,tier 2,11.0,medium,519.324
low fat,0.074390007,household,91.4462,supermarket,tier 2,20.2,medium,1943.4702
low fat,0.095378221,soft drinks,170.5106,supermarket,tier 1,14.15,small,2395.5484
regular,0.063278652,dairy,182.1318,supermarket,tier 3,16.1,high,2345.6134
regular,0.040071131,meat,87.3514,supermarket,tier 2,7.97,medium,1062.6168
low fat,0.097611115,health and hygiene,116.5492,supermarket,tier 2,15.2,medium,810.9444
low fat,0.037712875,meat,64.4826,supermarket,tier 3,12.857645184136183,medium,2518.7214
low fat,0.08062523,household,168.379,supermarket,tier 2,5.82,small,1188.453
low fat,0.114243048,snack foods,174.937,grocery store,tier 1,12.857645184136183,small,176.437
low fat,0.015908424,breads,231.1668,supermarket,tier 2,13.65,small,6911.004
low fat,0.035984104,fruits and vegetables,260.6278,supermarket,tier 2,16.2,medium,4425.5726
low fat,0.021629781,canned,51.9982,supermarket,tier 2,8.645,medium,999.3658
low fat,0.026248606,snack foods,255.1356,supermarket,tier 3,17.5,medium,3815.034
low fat,0.067314073,snack foods,175.137,supermarket,tier 2,19.7,medium,2822.992
regular,0.035506142,snack foods,112.4518,supermarket,tier 1,15.6,small,3301.7022
low fat,0.183879453,soft drinks,82.9276,supermarket,tier 2,14.15,medium,1705.7796
regular,0.066674465,frozen foods,259.1962,supermarket,tier 3,11.3,high,5179.924
low fat,0.037581243,fruits and vegetables,175.5054,supermarket,tier 1,13.1,small,2451.4756
low fat,0.085757338,fruits and vegetables,164.75,supermarket,tier 2,5.655,medium,1498.05
low fat,0.010010425,snack foods,249.0408,supermarket,tier 2,7.905,small,3755.112
regular,0.068263916,canned,104.799,supermarket,tier 2,16.5,medium,1238.388
low fat,0.089917769,health and hygiene,160.3604,supermarket,tier 1,14.5,medium,2852.2872
low fat,0.04217956,snack foods,44.2428,supermarket,tier 2,10.195,medium,703.0848
regular,0.007145063,snack foods,41.048,supermarket,tier 2,15.85,small,479.376
regular,0.08154715,snack foods,49.8008,supermarket,tier 2,8.895,medium,759.012
low fat,0.086060695,frozen foods,149.8076,supermarket,tier 3,7.3,high,2808.3444
low fat,0.250560049,breakfast,126.9994,grocery store,tier 1,12.857645184136183,small,385.4982
regular,0.021578923,fruits and vegetables,120.5098,supermarket,tier 2,19.35,medium,1807.647
low fat,0.091411749,health and hygiene,121.373,grocery store,tier 1,12.857645184136183,small,369.519
regular,0.136592891,meat,238.0248,grocery store,tier 1,12.857645184136183,small,711.0744
low fat,0.118297605,snack foods,175.037,grocery store,tier 3,21.2,medium,529.311
regular,0.047697859,frozen foods,244.6144,supermarket,tier 2,9.695,medium,2695.1584
regular,0.110163385,fruits and vegetables,83.6592,supermarket,tier 1,12.5,medium,1320.9472
regular,0.053667516,fruits and vegetables,223.0088,supermarket,tier 1,10.1,medium,671.1264
low fat,0.053764023,seafood,195.7768,supermarket,tier 3,12.857645184136183,medium,3547.3824
regular,0.06823032,dairy,121.044,supermarket,tier 3,18.85,medium,1557.972
low fat,0.026492726,frozen foods,208.4954,supermarket,tier 2,8.895,medium,6251.862
regular,0.113195815,fruits and vegetables,190.8504,supermarket,tier 2,15.35,small,3643.2576
regular,0.079113947,snack foods,99.2068,grocery store,tier 3,17.25,medium,97.2068
regular,0.042649476,frozen foods,162.721,supermarket,tier 3,17.7,medium,978.726
low fat,0.066351687,meat,65.0826,grocery store,tier 1,12.857645184136183,small,193.7478
low fat,0.054939848,health and hygiene,199.5084,supermarket,tier 2,10.1,medium,3372.9428
low fat,0.036641589,frozen foods,180.7976,supermarket,tier 3,13.15,high,6157.3184
low fat,0.026537206,frozen foods,57.2614,supermarket,tier 1,16.6,small,1049.9666
low fat,0.074565098,dairy,111.3228,supermarket,tier 3,20.1,high,663.1368
low fat,0.011603492,frozen foods,97.741,supermarket,tier 3,17.7,high,1158.492
low fat,0.007450258,household,186.7556,supermarket,tier 3,12.6,high,2816.334
low fat,0.0,canned,222.5456,supermarket,tier 2,5.905,medium,5305.0944
low fat,0.025841875,fruits and vegetables,120.7414,supermarket,tier 3,12.857645184136183,medium,4386.2904
regular,0.0,frozen foods,214.3218,supermarket,tier 2,7.47,small,4274.436
regular,0.067175915,baking goods,187.124,supermarket,tier 3,12.857645184136183,medium,3728.48
low fat,0.0,dairy,231.9668,supermarket,tier 1,14.1,medium,1842.9344
low fat,0.038705317,household,165.0842,supermarket,tier 3,17.1,high,2320.9788
regular,0.046771477,fruits and vegetables,173.9422,supermarket,tier 1,8.77,small,3103.9596
low fat,0.067779712,health and hygiene,143.8812,supermarket,tier 1,7.39,small,3134.5864
regular,0.115031783,canned,114.1202,supermarket,tier 3,15.7,medium,787.6414
low fat,0.020441939,soft drinks,216.4508,supermarket,tier 2,15.35,medium,5426.27
low fat,0.0,canned,46.5376,supermarket,tier 3,8.71,high,575.2512
low fat,0.145913308,dairy,95.441,grocery store,tier 3,16.25,medium,193.082
low fat,0.160707489,fruits and vegetables,38.019,supermarket,tier 3,12.857645184136183,medium,1318.284
regular,0.058719726,baking goods,171.1422,supermarket,tier 2,11.65,small,2931.5174
low fat,0.015278899,snack foods,199.0084,supermarket,tier 1,18.25,small,3174.5344
regular,0.109075742,soft drinks,42.9112,supermarket,tier 2,9.395,small,426.112
low fat,0.130095044,snack foods,257.2962,grocery store,tier 3,18.25,medium,517.9924
low fat,0.038014104,frozen foods,62.351,supermarket,tier 1,9.31,medium,822.263
low fat,0.118672537,fruits and vegetables,192.2162,grocery store,tier 3,7.68,medium,384.8324
low fat,0.10764721,frozen foods,39.3822,supermarket,tier 2,17.25,medium,314.2576
low fat,0.036360386,household,231.601,supermarket,tier 3,12.857645184136183,medium,7580.133
low fat,0.055433377,dairy,221.1114,supermarket,tier 1,17.0,small,4434.228
low fat,0.057302606,snack foods,53.3956,supermarket,tier 2,15.85,small,600.5516
low fat,0.079592733,health and hygiene,37.3506,supermarket,tier 2,12.15,medium,645.1602
low fat,0.076841095,household,117.5492,supermarket,tier 2,7.235,small,1969.4364
low fat,0.058812134,health and hygiene,111.6544,supermarket,tier 2,20.0,medium,1565.9616
low fat,0.023190134,others,153.434,supermarket,tier 2,20.5,medium,3981.484
low fat,0.027310252,fruits and vegetables,101.0042,supermarket,tier 2,10.3,small,1289.6546
low fat,0.157257637,frozen foods,215.0192,grocery store,tier 1,12.857645184136183,small,1078.596
regular,0.03525037,fruits and vegetables,160.9578,supermarket,tier 2,14.85,small,2246.4092
low fat,0.056744064,soft drinks,55.6614,grocery store,tier 3,19.6,medium,165.7842
low fat,0.0926587,baking goods,131.4284,grocery store,tier 3,18.85,medium,263.6568
low fat,0.0489808,breads,61.9194,supermarket,tier 3,12.6,medium,619.194
low fat,0.039255412,fruits and vegetables,94.4778,grocery store,tier 3,20.6,medium,93.8778
low fat,0.137972993,hard drinks,158.4578,supermarket,tier 2,18.85,medium,1444.1202
regular,0.109667698,meat,166.0816,grocery store,tier 3,19.35,medium,671.1264
low fat,0.006289291,hard drinks,153.2998,grocery store,tier 1,12.857645184136183,small,461.3994
regular,0.0,starchy foods,184.3924,supermarket,tier 1,17.7,small,4257.1252
low fat,0.028738058,household,117.1808,supermarket,tier 2,10.85,medium,703.0848
regular,0.083643716,canned,196.0426,supermarket,tier 1,13.0,medium,2570.6538
low fat,0.037549969,health and hygiene,101.2042,supermarket,tier 3,11.6,high,2281.6966
low fat,0.020711996,breads,82.7566,supermarket,tier 2,13.15,small,1691.132
low fat,0.126958147,household,125.8362,supermarket,tier 2,17.0,medium,2516.724
low fat,0.123070513,dairy,121.173,supermarket,tier 3,14.3,medium,2093.941
regular,0.0,frozen foods,229.201,supermarket,tier 2,18.7,small,3215.814
low fat,0.13893181,baking goods,119.5756,grocery store,tier 3,20.6,medium,121.1756
low fat,0.296713665,household,171.8422,grocery store,tier 3,19.1,medium,1034.6532
regular,0.089120516,snack foods,149.8708,supermarket,tier 3,12.857645184136183,medium,3611.2992
low fat,0.024630755,household,178.2686,supermarket,tier 3,13.15,high,2666.529
low fat,0.012789884,meat,39.1822,supermarket,tier 2,6.32,medium,1060.6194
regular,0.056872392,snack foods,231.1984,supermarket,tier 1,13.8,small,5097.3648
low fat,0.088551694,household,191.5504,supermarket,tier 3,12.857645184136183,medium,5944.2624
regular,0.040268044,canned,191.453,supermarket,tier 1,8.6,medium,1707.777
low fat,0.014072399,soft drinks,127.3652,supermarket,tier 2,6.865,medium,1679.1476
regular,0.087221497,dairy,263.991,supermarket,tier 3,12.857645184136183,medium,9467.676
low fat,0.041063069,fruits and vegetables,93.5778,grocery store,tier 1,12.857645184136183,small,187.7556
low fat,0.092933158,fruits and vegetables,91.0146,supermarket,tier 3,12.857645184136183,medium,3466.1548
regular,0.145220646,snack foods,103.1332,supermarket,tier 3,7.21,medium,1845.5976
low fat,0.040725405,household,43.4454,grocery store,tier 3,14.0,medium,41.9454
low fat,0.090286009,health and hygiene,159.9604,supermarket,tier 2,14.5,medium,2218.4456
low fat,0.016726506,household,176.037,grocery store,tier 3,13.6,medium,352.874
low fat,0.099553084,frozen foods,40.0164,supermarket,tier 2,12.85,medium,1312.9576
regular,0.007160908,snack foods,39.348,supermarket,tier 2,15.85,medium,719.064
low fat,0.087854925,soft drinks,95.9752,grocery store,tier 1,12.857645184136183,small,95.8752
low fat,0.030330202,health and hygiene,35.4874,supermarket,tier 3,5.175,high,388.1614
regular,0.158424516,fruits and vegetables,62.4194,supermarket,tier 3,12.857645184136183,medium,2291.0178
regular,0.012223687,fruits and vegetables,57.1904,supermarket,tier 1,18.2,medium,1640.5312
low fat,0.023071504,household,101.8332,supermarket,tier 3,15.3,medium,1025.332
regular,0.153806271,canned,51.335,supermarket,tier 2,7.84,medium,1198.44
low fat,0.308145448,fruits and vegetables,222.0772,grocery store,tier 1,12.857645184136183,small,889.5088
regular,0.037516862,dairy,124.3704,supermarket,tier 3,12.857645184136183,medium,3004.0896
regular,0.097398254,snack foods,157.4262,supermarket,tier 2,14.5,medium,3978.155
regular,0.024991056,fruits and vegetables,217.9508,supermarket,tier 1,10.5,small,2821.6604
low fat,0.011604894,dairy,166.0526,supermarket,tier 2,12.1,medium,1480.0734
regular,0.075215349,fruits and vegetables,108.4254,grocery store,tier 1,12.857645184136183,small,217.0508
regular,0.096387053,dairy,45.6086,supermarket,tier 3,5.925,high,356.8688
low fat,0.053305463,fruits and vegetables,58.193,supermarket,tier 1,19.7,medium,848.895
low fat,0.021273161,breakfast,229.1326,supermarket,tier 3,12.857645184136183,medium,7393.0432
regular,0.055548003,breads,225.3088,supermarket,tier 2,7.05,small,5816.4288
low fat,0.040338009,household,246.7144,supermarket,tier 3,18.85,high,6615.3888
regular,0.085274988,meat,119.6124,supermarket,tier 1,13.85,small,2014.7108
