Unnamed: 0,item_fat_content,item_visibility,item_type,item_mrp,outlet_type,outlet_location_type,item_weight_mean,outlet_size_mode,item_outlet_sales
5576,low fat,0.046348967,health and hygiene,153.6682,supermarket,tier 2,18.7,medium,1677.1502
1275,low fat,0.049583899,snack foods,193.8478,supermarket,tier 2,21.0,medium,1162.4868
1890,low fat,0.059268885,household,246.446,supermarket,tier 2,20.25,medium,3695.19
4764,low fat,0.01005532,meat,183.1608,supermarket,tier 2,21.25,medium,2756.412
7909,regular,0.103449993,fruits and vegetables,225.472,supermarket,tier 1,19.0,small,3169.208
3563,low fat,0.052312034,frozen foods,58.5588,supermarket,tier 1,7.36,small,801.6232
5992,low fat,0.075361182,household,155.6656,supermarket,tier 3,12.857645184136183,medium,3243.7776
2380,low fat,0.118858866,household,263.291,supermarket,tier 1,6.235,medium,3418.883
8169,regular,0.062476391,baking goods,164.5184,supermarket,tier 3,19.35,high,1651.184
6155,regular,0.019511288,dairy,262.591,supermarket,tier 1,14.85,small,4996.829
7634,regular,0.061008889,breakfast,177.5712,supermarket,tier 2,10.695,medium,2636.568
3306,low fat,0.141129263,snack foods,121.6072,supermarket,tier 3,12.857645184136183,medium,3430.2016
6837,low fat,0.066338717,hard drinks,261.4278,supermarket,tier 3,6.57,medium,4165.2448
3499,low fat,0.087630566,fruits and vegetables,110.0228,supermarket,tier 2,12.6,medium,3205.1612
7631,regular,0.105666833,fruits and vegetables,41.6796,supermarket,tier 1,15.1,small,495.3552
1116,low fat,0.081096613,household,170.379,supermarket,tier 2,5.82,medium,1018.674
8108,low fat,0.060603014,baking goods,85.554,supermarket,tier 2,13.5,medium,1731.08
6865,low fat,0.062541552,starchy foods,34.3532,supermarket,tier 3,12.15,medium,251.6724
4864,low fat,0.0,snack foods,119.8124,supermarket,tier 2,18.5,medium,4029.4216
5974,low fat,0.078576075,soft drinks,78.467,grocery store,tier 1,12.857645184136183,small,229.701
5763,low fat,0.096592065,dairy,54.893,supermarket,tier 3,12.857645184136183,medium,3112.615
3645,low fat,0.045465958,fruits and vegetables,120.8414,grocery store,tier 1,12.857645184136183,small,852.8898
2500,low fat,0.033436336,household,107.3912,supermarket,tier 3,12.857645184136183,medium,3057.3536
7578,low fat,0.118868155,snack foods,229.4694,supermarket,tier 2,15.0,small,5937.6044
7826,low fat,0.053211728,dairy,177.6002,supermarket,tier 3,12.857645184136183,medium,8417.7094
3809,low fat,0.160665697,snack foods,227.5352,grocery store,tier 1,12.857645184136183,small,916.1408
4801,regular,0.055216312,canned,125.5046,supermarket,tier 2,7.81,small,3237.1196
6659,low fat,0.010012319,snack foods,250.4408,supermarket,tier 1,7.905,small,3004.0896
6888,regular,0.160379061,frozen foods,33.6558,supermarket,tier 3,16.1,medium,203.7348
1696,regular,0.123727659,dairy,253.0356,grocery store,tier 3,12.6,medium,254.3356
5199,regular,0.146701312,dairy,262.291,grocery store,tier 3,8.945,medium,1314.955
2052,low fat,0.026375082,frozen foods,79.6302,supermarket,tier 2,14.3,medium,792.302
1776,low fat,0.148764535,snack foods,111.1912,grocery store,tier 1,12.857645184136183,small,109.1912
4756,regular,0.118025091,baking goods,195.811,supermarket,tier 2,20.2,medium,2553.343
3313,regular,0.038724612,fruits and vegetables,263.9252,supermarket,tier 3,5.785,high,6033.4796
6349,low fat,0.042716162,canned,257.833,supermarket,tier 1,18.85,medium,3332.329
5128,regular,0.075868843,baking goods,261.7568,supermarket,tier 1,15.5,medium,1845.5976
1592,low fat,0.167844438,household,193.9136,supermarket,tier 1,18.85,medium,3110.6176
1723,regular,0.125857678,frozen foods,100.5358,supermarket,tier 2,11.5,medium,2111.2518
6906,regular,0.091780142,frozen foods,182.5266,supermarket,tier 3,12.857645184136183,medium,6454.931
5164,regular,0.14024028,seafood,171.0764,supermarket,tier 1,5.365,small,3263.7516
7130,low fat,0.104784329,fruits and vegetables,150.4366,grocery store,tier 1,12.857645184136183,small,151.1366
490,low fat,0.098031771,health and hygiene,151.3024,grocery store,tier 1,12.857645184136183,small,151.8024
8411,regular,0.142632186,starchy foods,172.3448,supermarket,tier 1,7.6,medium,4431.5648
3483,regular,0.019117392,meat,110.6544,grocery store,tier 1,12.857645184136183,small,223.7088
3431,low fat,0.077390746,health and hygiene,54.693,supermarket,tier 2,13.65,medium,679.116
4568,low fat,0.03674399,household,231.201,supermarket,tier 2,6.86,medium,6201.927
7873,low fat,0.10178199,health and hygiene,104.699,grocery store,tier 1,12.857645184136183,small,103.199
25,low fat,0.099887103,household,45.906,supermarket,tier 2,13.0,medium,838.908
7843,regular,0.087823675,dairy,261.091,supermarket,tier 2,8.945,medium,3418.883
2409,regular,0.022404493,breads,102.499,supermarket,tier 2,9.6,medium,2579.975
3270,low fat,0.090850115,hard drinks,126.6336,supermarket,tier 2,18.85,small,1150.5024
1552,low fat,0.066892471,fruits and vegetables,186.424,supermarket,tier 3,6.78,medium,1304.968
7525,low fat,0.045168898,dairy,242.9854,supermarket,tier 3,15.6,medium,2175.1686
6608,low fat,0.174228338,fruits and vegetables,117.1834,supermarket,tier 3,17.7,high,691.1004
3871,low fat,0.118419683,others,58.3588,supermarket,tier 2,18.6,medium,1545.9876
3402,low fat,0.0,health and hygiene,150.3024,supermarket,tier 3,19.6,medium,2580.6408
979,low fat,0.067055339,frozen foods,184.2292,supermarket,tier 3,9.3,medium,1277.0044
2655,low fat,0.0,fruits and vegetables,129.3652,supermarket,tier 3,11.5,high,2066.6432
1847,regular,0.086905536,fruits and vegetables,78.8644,grocery store,tier 1,12.857645184136183,small,314.2576
5762,low fat,0.132183029,soft drinks,115.086,grocery store,tier 3,6.135,medium,452.744
5998,low fat,0.054920146,baking goods,195.8452,supermarket,tier 2,15.75,small,4893.63
5807,regular,0.126114605,frozen foods,99.3358,supermarket,tier 3,11.5,medium,804.2864
6566,regular,0.030064132,canned,58.022,supermarket,tier 3,13.0,high,898.83
5221,low fat,0.11507174,soft drinks,198.2084,supermarket,tier 3,11.8,high,3769.7596
1102,low fat,0.008589133,baking goods,81.0618,supermarket,tier 2,18.0,medium,1450.1124
3276,regular,0.094512029,breads,104.5648,grocery store,tier 3,20.85,medium,207.7296
8375,low fat,0.104784329,health and hygiene,266.0226,grocery store,tier 1,12.857645184136183,small,528.6452
6559,low fat,0.0,hard drinks,125.9362,supermarket,tier 1,19.7,medium,1635.8706
6149,low fat,0.015460726,frozen foods,211.8928,supermarket,tier 1,12.15,small,5890.9984
3996,low fat,0.124910635,dairy,109.6228,grocery store,tier 3,20.1,medium,110.5228
194,low fat,0.01561108,household,182.5976,supermarket,tier 3,12.857645184136183,medium,5070.7328
643,low fat,0.042352822,dairy,51.6982,supermarket,tier 3,14.15,medium,1262.3568
3285,regular,0.010937229,snack foods,55.8588,supermarket,tier 2,6.63,small,801.6232
3116,low fat,0.0,soft drinks,96.6752,supermarket,tier 1,15.2,small,479.376
3575,low fat,0.12470444,frozen foods,120.3124,supermarket,tier 2,18.0,medium,2725.7852
7228,regular,0.0,snack foods,133.0626,supermarket,tier 1,6.67,medium,1573.9512
4320,regular,0.021490911,fruits and vegetables,122.1098,supermarket,tier 1,19.35,medium,2892.2352
8515,low fat,0.021518435,baking goods,157.5288,supermarket,tier 3,20.7,medium,1571.288
2207,low fat,0.010639596,canned,84.1908,supermarket,tier 2,11.1,small,755.0172
7194,low fat,0.079668739,canned,79.6644,supermarket,tier 3,9.0,medium,1571.288
3718,low fat,0.052766297,snack foods,189.7504,supermarket,tier 3,18.75,high,2492.7552
972,low fat,0.029799965,snack foods,39.1822,supermarket,tier 2,16.75,medium,314.2576
719,low fat,0.012184999,health and hygiene,50.3034,supermarket,tier 2,15.2,medium,145.8102
7885,low fat,0.076755106,frozen foods,141.618,grocery store,tier 3,10.0,medium,139.818
3896,low fat,0.185306514,breads,125.6046,grocery store,tier 1,12.857645184136183,small,622.523
2803,regular,0.096906831,meat,175.5028,supermarket,tier 3,20.2,medium,6729.9064
2566,low fat,0.091763303,snack foods,228.5352,supermarket,tier 1,15.2,small,1832.2816
4025,low fat,0.099053537,household,212.6902,supermarket,tier 3,16.0,high,637.1706
32,low fat,0.0,snack foods,256.6672,supermarket,tier 3,18.7,medium,3068.0064
7377,low fat,0.09619424,snack foods,210.8612,supermarket,tier 2,12.6,small,1254.3672
4063,low fat,0.020876485,health and hygiene,133.7942,supermarket,tier 3,12.857645184136183,medium,1722.4246
7115,low fat,0.187918654,health and hygiene,65.4168,grocery store,tier 3,8.42,medium,127.8336
1697,low fat,0.163805509,household,117.6124,supermarket,tier 3,12.35,high,3910.9092
2792,low fat,0.111931193,others,108.8912,supermarket,tier 2,17.75,medium,327.5736
2222,regular,0.049736267,fruits and vegetables,76.8644,supermarket,tier 2,19.35,medium,1571.288
3764,low fat,0.021287234,meat,38.5822,grocery store,tier 3,6.32,medium,78.5644
3866,low fat,0.025164132,health and hygiene,152.6024,supermarket,tier 3,12.857645184136183,medium,6072.096
6683,low fat,0.018410515,frozen foods,252.1698,supermarket,tier 1,12.15,small,2283.0282
7100,low fat,0.135836828,household,100.37,supermarket,tier 2,15.75,medium,1298.31
7061,low fat,0.080442371,household,107.7622,grocery store,tier 3,9.195,medium,105.8622
5133,regular,0.043402224,fruits and vegetables,197.0742,supermarket,tier 2,11.35,medium,2587.9646
3758,low fat,0.085538477,snack foods,169.2816,supermarket,tier 3,12.857645184136183,medium,3523.4136
5890,low fat,0.119351235,meat,190.153,supermarket,tier 3,8.155,high,4933.578
3227,low fat,0.128136346,household,248.346,grocery store,tier 3,12.3,medium,985.384
5648,regular,0.028765486,canned,115.3492,supermarket,tier 1,9.895,medium,1274.3412
6203,regular,0.107057186,fruits and vegetables,144.9786,supermarket,tier 1,5.46,small,2022.7004
3904,low fat,0.01950565,others,163.921,supermarket,tier 1,14.5,medium,2446.815
2277,low fat,0.129731747,household,196.211,grocery store,tier 3,19.2,medium,589.233
4938,low fat,0.028048877,household,106.1964,grocery store,tier 1,12.857645184136183,small,210.3928
1401,regular,0.021617397,seafood,185.0582,supermarket,tier 2,7.42,medium,5201.2296
739,low fat,0.044391149,canned,164.3842,supermarket,tier 3,12.857645184136183,medium,4476.1734
4266,regular,0.05272914,canned,86.4224,supermarket,tier 1,8.975,small,1022.6688
7481,regular,0.075287081,dairy,115.3176,supermarket,tier 1,5.75,medium,572.588
8005,regular,0.075981306,frozen foods,192.3846,supermarket,tier 3,12.65,high,1910.846
6630,low fat,0.101231721,baking goods,86.254,grocery store,tier 3,13.5,medium,173.108
5936,low fat,0.0,household,167.0842,supermarket,tier 3,17.1,medium,1326.2736
5411,regular,0.034551415,baking goods,98.1726,supermarket,tier 3,14.3,medium,685.1082
4963,low fat,0.050369191,canned,117.2124,supermarket,tier 1,16.6,medium,1422.1488
674,low fat,0.041459372,household,89.6514,supermarket,tier 3,19.6,medium,1239.7196
5138,low fat,0.0,fruits and vegetables,245.0144,supermarket,tier 3,12.857645184136183,medium,3185.1872
5351,low fat,0.00994477,household,177.837,supermarket,tier 3,12.857645184136183,medium,6528.169
3841,regular,0.06082402,baking goods,98.7384,supermarket,tier 3,16.7,high,1773.6912
1815,regular,0.072898645,frozen foods,198.1426,supermarket,tier 2,13.65,small,1977.426
6146,low fat,0.013130031,household,142.6154,supermarket,tier 1,8.18,small,709.077
8384,regular,0.045653999,snack foods,35.6848,supermarket,tier 3,10.1,high,633.8416
7530,low fat,0.19033746,snack foods,159.4578,grocery store,tier 1,12.857645184136183,small,160.4578
6702,regular,0.047081398,frozen foods,51.1666,supermarket,tier 3,9.195,high,1179.1318
2100,regular,0.095195306,meat,213.956,supermarket,tier 2,6.155,medium,2343.616
8109,low fat,0.033192524,fruits and vegetables,199.0768,supermarket,tier 3,12.85,high,3153.2288
2101,low fat,0.048686689,others,164.1526,supermarket,tier 1,10.65,small,1808.9786
4213,regular,0.080804019,frozen foods,261.1936,supermarket,tier 2,13.65,medium,2348.9424
5048,regular,0.038817121,fruits and vegetables,262.6252,supermarket,tier 1,5.785,medium,524.6504
1548,low fat,0.011211251,household,166.9184,grocery store,tier 3,9.6,medium,660.4736
5849,low fat,0.015364173,snack foods,154.334,supermarket,tier 3,7.315,medium,4287.752
3323,regular,0.030476541,snack foods,252.2724,supermarket,tier 3,12.857645184136183,medium,5033.448
5257,low fat,0.037835765,fruits and vegetables,111.1886,supermarket,tier 2,18.7,medium,2334.9606
355,regular,0.034699737,canned,141.7496,supermarket,tier 1,19.25,small,4093.3384
1461,low fat,0.066565644,fruits and vegetables,185.324,supermarket,tier 3,6.78,high,3914.904
7809,regular,0.089688978,fruits and vegetables,225.5088,grocery store,tier 3,10.1,medium,1342.2528
3220,low fat,0.026180032,household,120.7098,supermarket,tier 2,6.59,small,2530.7058
6308,regular,0.0,frozen foods,230.0668,grocery store,tier 1,12.857645184136183,small,691.1004
5707,low fat,0.139795569,canned,47.2376,supermarket,tier 3,8.71,medium,910.8144
1751,low fat,0.131445848,frozen foods,246.846,supermarket,tier 2,12.15,medium,6404.996
5793,regular,0.116673795,baking goods,161.721,supermarket,tier 1,10.5,small,3588.662
5500,low fat,0.17514326,fruits and vegetables,222.3772,supermarket,tier 3,12.857645184136183,medium,9562.2196
1772,regular,0.085931544,snack foods,169.679,supermarket,tier 1,11.15,small,1018.674
1196,low fat,0.014482153,health and hygiene,182.295,supermarket,tier 1,8.235,medium,3661.9
1878,regular,0.051596927,frozen foods,128.0678,supermarket,tier 2,20.0,medium,1780.3492
2668,regular,0.082915017,frozen foods,34.9558,supermarket,tier 2,7.75,small,645.1602
3171,regular,0.203510667,baking goods,41.0454,grocery store,tier 3,6.715,medium,251.6724
2016,low fat,0.096337184,frozen foods,125.2678,supermarket,tier 2,5.985,medium,763.0068
2005,regular,0.062350672,baking goods,86.9514,supermarket,tier 2,20.85,medium,1416.8224
3893,low fat,0.013658248,frozen foods,256.3304,supermarket,tier 1,17.5,medium,6199.9296
3237,low fat,0.077132215,household,197.411,supermarket,tier 3,12.857645184136183,medium,5892.33
4424,low fat,0.025822315,canned,262.7226,supermarket,tier 2,10.0,small,3171.8712
2078,regular,0.054618573,starchy foods,65.5168,supermarket,tier 2,16.7,small,1022.6688
396,regular,0.056960814,snack foods,230.0984,supermarket,tier 1,13.8,medium,3707.1744
2788,low fat,0.169776346,canned,184.4266,supermarket,tier 2,20.7,small,3688.532
5798,regular,0.119361718,dairy,231.63,supermarket,tier 1,13.6,medium,2563.33
4072,low fat,0.131921819,frozen foods,246.346,supermarket,tier 2,12.15,medium,739.038
8308,low fat,0.039454924,frozen foods,244.0802,supermarket,tier 3,18.6,medium,3193.8426
7592,low fat,0.034717799,canned,179.4344,supermarket,tier 3,12.857645184136183,medium,6066.7696
1519,regular,0.009995002,snack foods,154.463,supermarket,tier 2,14.85,medium,3755.112
6356,regular,0.071904258,fruits and vegetables,106.8254,grocery store,tier 3,14.6,medium,108.5254
1378,low fat,0.061883353,dairy,147.905,supermarket,tier 1,9.27,medium,1647.855
1023,regular,0.054565932,frozen foods,152.2366,supermarket,tier 2,20.1,medium,2418.1856
2587,low fat,0.008829806,household,196.811,supermarket,tier 3,14.15,medium,4517.453
5531,low fat,0.019046089,soft drinks,188.424,supermarket,tier 2,10.5,small,2237.088
2857,low fat,0.040945898,snack foods,143.1496,supermarket,tier 1,16.0,small,2258.3936
6013,low fat,0.055603753,fruits and vegetables,195.6768,grocery store,tier 3,12.85,medium,394.1536
5186,regular,0.03928284,snack foods,94.641,supermarket,tier 1,17.6,medium,2799.689
1629,regular,0.160095901,fruits and vegetables,61.5194,supermarket,tier 2,17.25,medium,1052.6298
4526,low fat,0.034765901,hard drinks,114.2492,supermarket,tier 2,13.85,medium,1853.5872
3523,low fat,0.0,fruits and vegetables,109.1912,supermarket,tier 3,16.7,medium,545.956
5633,regular,0.044976367,soft drinks,176.2054,supermarket,tier 2,13.0,small,1225.7378
3607,low fat,0.021984639,frozen foods,191.2162,supermarket,tier 2,12.3,medium,1924.162
7865,regular,0.01100413,snack foods,167.1842,supermarket,tier 2,10.5,medium,2984.1156
234,low fat,0.099325278,household,45.406,supermarket,tier 1,13.0,small,605.878
8423,regular,0.021661527,seafood,187.7582,supermarket,tier 3,7.42,medium,2600.6148
3796,low fat,0.013830218,soft drinks,45.306,supermarket,tier 3,9.8,high,1304.968
4118,low fat,0.033024328,health and hygiene,236.6906,supermarket,tier 3,14.75,medium,3089.9778
3800,regular,0.073289899,snack foods,120.8098,supermarket,tier 2,9.8,medium,1325.6078
5458,regular,0.088693595,snack foods,122.5756,supermarket,tier 2,8.655,medium,2181.1608
6503,low fat,0.0,snack foods,55.1956,supermarket,tier 3,15.85,high,1255.6988
1948,low fat,0.068055818,health and hygiene,140.7812,supermarket,tier 3,7.39,medium,1567.2932
7830,low fat,0.019457372,soft drinks,153.9972,supermarket,tier 3,16.2,medium,1246.3776
6486,regular,0.046762633,fruits and vegetables,170.8422,supermarket,tier 2,8.77,small,1724.422
3492,regular,0.146299902,seafood,150.405,supermarket,tier 1,17.35,small,3894.93
2671,low fat,0.045371855,soft drinks,86.0882,supermarket,tier 1,5.73,small,1116.5466
7337,low fat,0.032687702,health and hygiene,140.9154,supermarket,tier 2,8.6,medium,1134.5232
2224,regular,0.035121963,fruits and vegetables,168.6448,supermarket,tier 3,9.5,high,1022.6688
1106,low fat,0.030869612,snack foods,49.8008,supermarket,tier 2,11.35,medium,708.4112
8101,low fat,0.083799283,meat,184.1292,supermarket,tier 1,20.35,small,2189.1504
818,low fat,0.020542737,others,80.5618,supermarket,tier 3,17.35,high,322.2472
4523,low fat,0.026058181,household,121.9098,supermarket,tier 3,12.857645184136183,medium,3374.2744
8469,regular,0.019114349,snack foods,182.1608,grocery store,tier 1,12.857645184136183,small,367.5216
7942,regular,0.021969896,fruits and vegetables,248.6092,supermarket,tier 1,12.6,small,3237.1196
7820,regular,0.151044881,meat,79.2276,supermarket,tier 2,20.35,small,649.8208
888,low fat,0.120497266,household,162.2868,supermarket,tier 1,8.39,small,2620.5888
2437,regular,0.116108797,baking goods,164.121,supermarket,tier 3,12.857645184136183,medium,6035.477
817,regular,0.150341867,meat,83.1276,supermarket,tier 3,12.857645184136183,medium,1868.2348
3414,regular,0.042412572,dairy,119.0782,supermarket,tier 3,12.857645184136183,medium,1549.3166
2341,low fat,0.077670981,health and hygiene,55.093,supermarket,tier 2,13.65,medium,1301.639
7790,low fat,0.037403973,frozen foods,192.5478,supermarket,tier 1,20.85,small,2906.217
3167,regular,0.047482391,dairy,215.9876,supermarket,tier 2,20.7,small,3430.2016
6525,low fat,0.028638276,baking goods,195.8136,supermarket,tier 3,9.3,medium,2138.5496
7821,low fat,0.038948125,fruits and vegetables,115.4808,supermarket,tier 2,8.185,medium,820.2656
1264,low fat,0.045088724,dairy,39.7138,supermarket,tier 3,12.857645184136183,medium,1096.5726
4449,regular,0.011148865,snack foods,84.854,supermarket,tier 2,10.3,medium,778.986
8128,low fat,0.056434817,baking goods,247.8118,supermarket,tier 1,11.3,small,2964.1416
8406,regular,0.092771309,canned,54.1982,supermarket,tier 1,5.885,small,999.3658
6219,low fat,0.02689477,household,76.7354,supermarket,tier 2,20.7,small,2482.7682
1228,low fat,0.064030636,frozen foods,154.463,supermarket,tier 3,7.56,medium,2503.408
5267,low fat,0.038549197,hard drinks,127.5362,supermarket,tier 3,12.857645184136183,medium,1006.6896
52,regular,0.028696932,canned,117.0492,supermarket,tier 3,9.895,high,810.9444
5304,low fat,0.105225964,household,84.225,supermarket,tier 2,6.775,small,3162.55
6234,regular,0.110479217,frozen foods,36.7506,supermarket,tier 3,15.85,medium,531.3084
159,regular,0.060376776,frozen foods,154.5656,supermarket,tier 3,14.0,high,2471.4496
5460,low fat,0.048980156,fruits and vegetables,148.705,supermarket,tier 3,12.857645184136183,medium,2996.1
1587,regular,0.029158763,canned,174.537,supermarket,tier 2,9.695,small,1235.059
1589,low fat,0.05706009,dairy,225.0404,supermarket,tier 1,16.0,small,4950.8888
5026,low fat,0.11227101,health and hygiene,63.2168,supermarket,tier 1,8.42,small,703.0848
6153,regular,0.062547321,baking goods,88.383,supermarket,tier 3,12.857645184136183,medium,2067.309
8436,low fat,0.121725411,snack foods,45.1428,supermarket,tier 1,12.85,small,527.3136
3858,low fat,0.038736838,dairy,55.8272,supermarket,tier 2,11.6,medium,1454.1072
6954,low fat,0.027224917,canned,152.934,supermarket,tier 2,7.55,medium,2450.144
2828,regular,0.10361083,fruits and vegetables,228.372,supermarket,tier 1,19.0,medium,905.488
436,low fat,0.054630834,health and hygiene,200.2084,supermarket,tier 1,10.1,small,1587.2672
5900,low fat,0.025552424,fruits and vegetables,158.492,supermarket,tier 2,6.055,medium,3994.8
3878,regular,0.103988736,fruits and vegetables,177.0054,supermarket,tier 2,15.2,medium,3677.2134
1588,low fat,0.063649582,frozen foods,74.7696,grocery store,tier 1,12.857645184136183,small,74.5696
2780,low fat,0.111923422,frozen foods,106.5622,supermarket,tier 1,19.0,small,2117.244
7169,low fat,0.115535487,frozen foods,59.5246,supermarket,tier 2,9.195,medium,810.9444
6513,regular,0.066237024,breakfast,183.1292,supermarket,tier 2,16.5,small,6385.022
8400,low fat,0.02197698,household,140.6154,grocery store,tier 3,8.18,medium,425.4462
973,low fat,0.011314423,others,122.973,grocery store,tier 3,12.15,medium,123.173
1238,low fat,0.068219025,fruits and vegetables,198.9426,supermarket,tier 2,16.35,medium,3559.3668
2951,regular,0.032308482,canned,185.224,supermarket,tier 3,5.46,medium,2423.512
2342,regular,0.043201813,fruits and vegetables,110.1254,supermarket,tier 2,14.6,medium,1844.9318
7931,low fat,0.015169739,frozen foods,82.225,supermarket,tier 3,5.48,medium,2247.075
7522,regular,0.026064486,baking goods,241.8196,supermarket,tier 1,18.2,small,4097.3332
1497,low fat,0.036879539,frozen foods,181.3976,supermarket,tier 2,13.15,medium,3078.6592
4545,low fat,0.069981909,dairy,263.0226,supermarket,tier 3,10.3,high,6079.4198
4257,low fat,0.130127365,fruits and vegetables,96.2094,grocery store,tier 3,21.35,medium,190.4188
2422,low fat,0.017024598,health and hygiene,109.8228,supermarket,tier 3,14.35,high,2099.9332
7823,low fat,0.112249781,health and hygiene,64.3168,supermarket,tier 2,8.42,small,703.0848
5794,regular,0.0,seafood,239.988,supermarket,tier 2,20.75,medium,2636.568
7584,low fat,0.064163983,hard drinks,229.9694,supermarket,tier 1,7.905,medium,4567.388
2092,low fat,0.035568147,soft drinks,151.8024,grocery store,tier 3,20.75,medium,151.8024
2015,low fat,0.079146113,frozen foods,181.466,grocery store,tier 1,12.857645184136183,small,179.766
7291,regular,0.044023213,baking goods,183.095,supermarket,tier 1,7.52,small,5492.85
8461,low fat,0.036672107,frozen foods,182.5976,supermarket,tier 1,13.15,small,4165.2448
187,low fat,0.028907832,health and hygiene,130.431,supermarket,tier 1,14.0,medium,778.986
4974,regular,0.15911489,meat,158.1946,supermarket,tier 3,12.35,medium,1104.5622
3655,low fat,0.016679143,frozen foods,119.3098,supermarket,tier 3,19.35,medium,1928.1568
3426,low fat,0.114583922,health and hygiene,156.4604,supermarket,tier 2,9.695,medium,2535.3664
5212,low fat,0.112718928,baking goods,54.2956,supermarket,tier 3,12.857645184136183,medium,1310.2944
1381,low fat,0.064241345,hard drinks,45.206,supermarket,tier 1,15.0,medium,792.302
5398,low fat,0.02189371,frozen foods,262.791,supermarket,tier 2,7.035,medium,3681.874
413,low fat,0.033088472,meat,175.4738,supermarket,tier 1,19.35,small,521.3214
3336,low fat,0.205605116,starchy foods,207.7638,grocery store,tier 3,7.435,medium,621.1914
3606,low fat,0.096653315,fruits and vegetables,235.1958,supermarket,tier 3,19.1,high,4673.916
3175,low fat,0.075878519,starchy foods,194.082,supermarket,tier 1,6.695,small,3861.64
6434,regular,0.04923932,fruits and vegetables,144.4102,supermarket,tier 1,6.46,medium,4374.306
8271,regular,0.057835325,snack foods,57.5562,supermarket,tier 3,12.857645184136183,medium,2548.0166
6635,low fat,0.005496816,frozen foods,102.8016,supermarket,tier 3,8.89,medium,1012.016
256,low fat,0.098438394,canned,51.1324,supermarket,tier 2,8.5,medium,259.662
5119,low fat,0.064409056,health and hygiene,126.7704,supermarket,tier 2,19.85,small,1752.3856
200,low fat,0.052146456,health and hygiene,104.628,supermarket,tier 2,18.75,medium,745.696
2235,low fat,0.038123176,starchy foods,123.5046,supermarket,tier 2,14.15,medium,1992.0736
1767,regular,0.027135522,meat,196.311,supermarket,tier 2,19.25,medium,3142.576
4236,regular,0.085308611,snack foods,230.2668,supermarket,tier 2,10.65,medium,5759.17
7452,low fat,0.153419412,health and hygiene,86.4224,supermarket,tier 2,7.68,medium,511.3344
1572,low fat,0.085715273,frozen foods,146.6076,supermarket,tier 3,12.857645184136183,medium,1773.6912
24,regular,0.025896485,frozen foods,165.021,supermarket,tier 1,13.85,small,4078.025
6973,low fat,0.167552202,household,193.1136,supermarket,tier 2,18.85,small,2332.9632
1088,regular,0.098606543,breakfast,232.73,grocery store,tier 1,12.857645184136183,small,932.12
4674,low fat,0.293066133,household,177.0712,grocery store,tier 1,12.857645184136183,small,351.5424
2694,low fat,0.089608321,dairy,262.1594,supermarket,tier 1,20.35,medium,3139.9128
5489,low fat,0.005485618,frozen foods,99.3016,supermarket,tier 2,8.89,medium,607.2096
3398,low fat,0.140582485,household,47.1718,grocery store,tier 1,12.857645184136183,small,141.8154
3559,regular,0.134870732,canned,41.948,supermarket,tier 3,8.1,medium,199.74
7442,regular,0.01098386,snack foods,55.4588,supermarket,tier 3,6.63,medium,343.5528
2841,regular,0.128805815,baking goods,224.0404,supermarket,tier 3,9.695,medium,5851.0504
2311,low fat,0.130390458,baking goods,77.2328,supermarket,tier 2,14.3,small,231.6984
6142,low fat,0.014713909,baking goods,83.125,supermarket,tier 2,7.975,medium,2579.975
3234,low fat,0.011762847,household,153.534,supermarket,tier 3,12.857645184136183,medium,7503.566
4152,low fat,0.058209079,meat,153.6314,supermarket,tier 2,17.6,medium,5274.4676
1309,low fat,0.06575528,frozen foods,151.505,supermarket,tier 3,17.85,high,2546.685
695,low fat,0.03294861,household,116.8124,supermarket,tier 3,12.857645184136183,medium,2488.7604
5730,low fat,0.016804724,snack foods,163.4552,grocery store,tier 3,17.6,medium,649.8208
3752,regular,0.005962753,snack foods,102.4358,supermarket,tier 2,5.34,small,2010.716
1227,low fat,0.012448294,fruits and vegetables,188.2872,supermarket,tier 1,19.75,small,2647.2208
1999,regular,0.03922186,snack foods,97.241,supermarket,tier 1,17.6,small,193.082
276,low fat,0.081252534,fruits and vegetables,256.4988,supermarket,tier 3,16.75,high,7452.9652
4908,regular,0.016664252,fruits and vegetables,47.9034,supermarket,tier 3,17.7,medium,729.051
5130,low fat,0.03408026,frozen foods,220.8456,supermarket,tier 3,6.695,medium,5084.0488
6989,low fat,0.011212719,others,55.6614,supermarket,tier 2,14.65,medium,1049.9666
7833,low fat,0.074830794,snack foods,125.9046,supermarket,tier 3,12.857645184136183,medium,4482.1656
5980,low fat,0.041395775,household,129.731,supermarket,tier 3,19.2,medium,1298.31
8262,regular,0.047792845,frozen foods,126.1362,supermarket,tier 2,16.1,small,3271.7412
4117,low fat,0.064824502,fruits and vegetables,116.0808,grocery store,tier 3,8.185,medium,234.3616
5097,regular,0.071104408,snack foods,95.012,supermarket,tier 2,7.64,medium,1864.24
1137,regular,0.172042892,fruits and vegetables,139.9838,supermarket,tier 2,9.395,medium,1966.7732
2767,regular,0.036109859,seafood,186.5582,grocery store,tier 3,7.42,medium,185.7582
5924,low fat,0.177694846,household,171.1422,supermarket,tier 1,8.43,small,2586.633
8514,regular,0.054488534,canned,57.5904,supermarket,tier 2,15.0,medium,468.7232
942,regular,0.018126724,meat,101.799,supermarket,tier 2,19.7,medium,1135.189
