item_fat_content,item_visibility,item_type,item_mrp,outlet_type,outlet_location_type,item_weight_mean,outlet_size_mode,item_outlet_sales
low fat,0.119157788,household,263.791,supermarket,tier 3,6.235,medium,2103.928
low fat,0.077622622,breads,121.8414,grocery store,tier 3,15.0,medium,243.6828
low fat,0.041194986,fruits and vegetables,39.1164,supermarket,tier 3,12.857645184136183,medium,1235.7248
regular,0.085135953,snack foods,232.3668,supermarket,tier 1,10.65,small,3685.8688
regular,0.106816919,fruits and vegetables,114.2492,grocery store,tier 3,9.8,medium,463.3968
low fat,0.04421348,hard drinks,173.408,supermarket,tier 3,18.25,high,1038.648
low fat,0.013745883,frozen foods,62.0168,supermarket,tier 3,12.857645184136183,medium,1534.0032
low fat,0.094308058,household,251.8698,supermarket,tier 1,19.6,medium,3551.3772
regular,0.026622757,canned,144.247,supermarket,tier 2,17.0,medium,3149.234
regular,0.014234595,snack foods,190.2872,supermarket,tier 1,9.6,medium,4727.18
regular,0.078526225,snack foods,173.5422,supermarket,tier 1,8.51,medium,5000.8238
low fat,0.0249887,household,150.3392,supermarket,tier 3,5.88,medium,447.4176
low fat,0.143712172,frozen foods,60.2878,supermarket,tier 3,8.905,medium,1151.1682
regular,0.067373081,breads,258.8988,supermarket,tier 3,12.857645184136183,medium,3083.9856
low fat,0.053822086,fruits and vegetables,183.8292,supermarket,tier 3,8.85,high,2554.0088
low fat,0.043011277,dairy,177.2028,supermarket,tier 3,20.7,medium,3364.9532
low fat,0.123557061,household,216.6192,grocery store,tier 1,12.857645184136183,small,215.7192
low fat,0.127968205,canned,209.627,supermarket,tier 3,6.3,medium,3984.813
regular,0.007570599,dairy,144.6102,supermarket,tier 3,17.5,medium,2187.153
regular,0.0,canned,92.312,grocery store,tier 1,12.857645184136183,small,372.848
low fat,0.081996785,baking goods,40.1164,supermarket,tier 2,5.765,small,540.6296
regular,0.067777778,baking goods,186.924,supermarket,tier 3,17.75,medium,3169.208
regular,0.080362549,breads,229.0036,supermarket,tier 2,5.035,medium,4326.3684
low fat,0.013929059,baking goods,94.1462,supermarket,tier 1,8.355,small,2221.1088
low fat,0.077169953,dairy,63.0536,supermarket,tier 2,6.13,medium,1225.072
regular,0.0,baking goods,143.3128,supermarket,tier 1,10.5,small,1438.128
low fat,0.112681821,canned,119.144,supermarket,tier 3,12.5,medium,3235.788
low fat,0.10080442,baking goods,45.4744,supermarket,tier 3,12.857645184136183,medium,1041.3112
low fat,0.02512588,health and hygiene,150.4734,supermarket,tier 2,20.75,small,890.8404
regular,0.122519571,snack foods,93.0436,supermarket,tier 3,12.857645184136183,medium,2363.59
regular,0.15021128,snack foods,179.066,supermarket,tier 2,13.35,medium,2696.49
low fat,0.028357839,canned,163.2894,supermarket,tier 2,7.96,small,4530.1032
low fat,0.130663423,household,175.237,supermarket,tier 2,8.92,medium,2117.244
regular,0.006335942,baking goods,121.8098,supermarket,tier 1,6.635,medium,2048.6666
low fat,0.032845997,baking goods,106.7938,supermarket,tier 3,15.5,high,3215.814
low fat,0.076735903,dairy,62.4536,supermarket,tier 1,6.13,small,1225.072
low fat,0.01530184,snack foods,154.434,supermarket,tier 1,7.315,small,1378.206
regular,0.029377239,meat,46.1718,grocery store,tier 3,16.0,medium,94.5436
low fat,0.233356571,snack foods,146.576,grocery store,tier 3,16.85,medium,439.428
low fat,0.137053947,canned,94.4094,supermarket,tier 3,15.85,medium,1047.3034
low fat,0.0,snack foods,43.4744,supermarket,tier 1,15.0,small,543.2928
low fat,0.177236497,household,172.3422,supermarket,tier 2,19.1,small,2586.633
low fat,0.111830282,frozen foods,105.4622,supermarket,tier 3,19.0,high,952.7598
low fat,0.0,baking goods,84.654,supermarket,tier 1,13.5,medium,1211.756
regular,0.008204465,canned,99.8674,supermarket,tier 1,16.75,medium,2342.9502
regular,0.02439015,breads,95.9068,supermarket,tier 3,12.857645184136183,medium,3207.8244
regular,0.064143995,frozen foods,85.9566,supermarket,tier 2,9.195,medium,1691.132
low fat,0.033275634,meat,173.8738,supermarket,tier 2,19.35,medium,2432.8332
regular,0.107662745,dairy,224.1772,supermarket,tier 2,11.8,medium,2890.9036
low fat,0.01115195,breads,40.6454,supermarket,tier 2,10.6,medium,167.7816
regular,0.013064516,fruits and vegetables,115.5834,supermarket,tier 2,13.65,medium,1382.2008
regular,0.009954237,snack foods,158.263,supermarket,tier 1,14.85,medium,2659.871
low fat,0.021214364,health and hygiene,48.2034,grocery store,tier 1,12.857645184136183,small,97.2068
regular,0.067859568,dairy,60.1562,supermarket,tier 2,13.5,small,1599.9174
low fat,0.103481775,baking goods,150.005,supermarket,tier 2,5.635,medium,1797.66
low fat,0.015358176,canned,92.4146,supermarket,tier 2,7.405,medium,1459.4336
low fat,0.293066133,household,177.0712,grocery store,tier 1,12.857645184136183,small,351.5424
low fat,0.030981392,snack foods,51.9008,supermarket,tier 2,11.35,medium,708.4112
low fat,0.0,soft drinks,153.8024,supermarket,tier 3,12.857645184136183,medium,7741.9224
regular,0.013623294,fruits and vegetables,109.3596,supermarket,tier 2,16.1,medium,1186.4556
regular,0.041098734,fruits and vegetables,80.9276,supermarket,tier 3,17.7,medium,487.3656
low fat,0.01209726,others,188.853,supermarket,tier 2,13.1,small,3225.801
regular,0.034382602,baking goods,96.5726,supermarket,tier 3,14.3,high,2251.0698
low fat,0.035406842,snack foods,244.317,supermarket,tier 3,12.857645184136183,medium,8262.578
low fat,0.090374342,household,114.3176,supermarket,tier 2,8.6,medium,1946.7992
regular,0.074451126,snack foods,264.5568,supermarket,tier 3,5.78,medium,6327.7632
low fat,0.031467128,baking goods,91.8462,supermarket,tier 2,8.195,medium,2313.655
regular,0.078786674,dairy,184.824,supermarket,tier 1,13.65,small,3355.632
low fat,0.056032247,baking goods,102.3016,supermarket,tier 2,17.35,medium,1619.2256
low fat,0.058935522,household,246.646,supermarket,tier 1,20.25,small,2463.46
regular,0.064577332,meat,230.5352,grocery store,tier 1,12.857645184136183,small,687.1056
low fat,0.034306962,fruits and vegetables,252.3356,supermarket,tier 1,16.1,small,3815.034
regular,0.053586458,fruits and vegetables,89.7856,supermarket,tier 3,12.857645184136183,medium,966.7416
regular,0.076431919,meat,113.2202,supermarket,tier 3,17.6,medium,2025.3636
low fat,0.039090105,snack foods,148.4418,supermarket,tier 2,18.0,medium,4119.9704
low fat,0.031549131,health and hygiene,99.0384,grocery store,tier 3,12.5,medium,197.0768
low fat,0.115233813,frozen foods,94.4094,supermarket,tier 3,9.065,high,2856.282
regular,0.159825617,frozen foods,195.5478,supermarket,tier 2,16.85,small,4262.4516
low fat,0.073080167,household,228.4668,supermarket,tier 2,16.0,medium,2534.0348
low fat,0.066727717,frozen foods,181.6292,supermarket,tier 3,9.3,high,2371.5796
low fat,0.012146608,fruits and vegetables,37.9848,supermarket,tier 2,6.215,small,782.9808
regular,0.022552083,fruits and vegetables,226.6036,supermarket,tier 2,20.1,medium,6831.108
regular,0.047036036,fruits and vegetables,170.5422,supermarket,tier 2,8.77,medium,2759.0752
low fat,0.087158654,dairy,95.141,supermarket,tier 2,16.25,small,2220.443
low fat,0.027756137,baking goods,150.4708,supermarket,tier 3,15.15,high,2106.5912
low fat,0.092589917,household,159.5604,supermarket,tier 3,13.15,high,1901.5248
low fat,0.0,household,117.615,supermarket,tier 3,12.15,high,1514.695
low fat,0.077427883,frozen foods,41.8454,grocery store,tier 1,12.857645184136183,small,41.9454
low fat,0.121227447,snack foods,197.5452,supermarket,tier 2,20.85,small,4306.3944
regular,0.066284519,fruits and vegetables,247.2092,supermarket,tier 2,18.2,small,3486.1288
low fat,0.03549838,fruits and vegetables,36.6506,supermarket,tier 3,8.3,medium,455.4072
low fat,0.072131519,snack foods,120.1098,supermarket,tier 2,6.195,medium,2892.2352
low fat,0.0,fruits and vegetables,216.4166,supermarket,tier 2,15.1,medium,2830.3158
low fat,0.021020616,health and hygiene,130.7942,supermarket,tier 2,11.5,medium,2782.3782
low fat,0.111902259,frozen foods,105.4622,supermarket,tier 2,19.0,small,1905.5196
low fat,0.071548187,frozen foods,120.2098,supermarket,tier 3,10.5,medium,602.549
low fat,0.071540443,snack foods,210.6612,supermarket,tier 1,8.8,medium,2508.7344
low fat,0.121765124,health and hygiene,264.1884,grocery store,tier 1,12.857645184136183,small,264.9884
low fat,0.014609738,fruits and vegetables,160.4262,supermarket,tier 2,17.75,medium,3182.524
regular,0.080697998,frozen foods,39.8506,grocery store,tier 1,12.857645184136183,small,37.9506
regular,0.156802171,dairy,242.1538,supermarket,tier 2,17.75,small,4326.3684
low fat,0.024144862,fruits and vegetables,123.373,supermarket,tier 2,20.75,small,2093.941
regular,0.062297249,snack foods,60.6562,supermarket,tier 3,16.7,medium,592.562
low fat,0.052058711,frozen foods,55.5588,supermarket,tier 3,12.857645184136183,medium,1145.176
low fat,0.031402114,others,40.248,supermarket,tier 2,13.85,medium,319.584
regular,0.113217223,fruits and vegetables,191.1504,supermarket,tier 1,15.35,small,1725.7536
low fat,0.0,fruits and vegetables,177.3002,supermarket,tier 2,12.1,small,3044.7034
low fat,0.0,household,118.515,supermarket,tier 3,12.15,medium,1398.18
low fat,0.031139933,dairy,74.8012,grocery store,tier 1,12.857645184136183,small,303.6048
low fat,0.013363902,others,106.128,supermarket,tier 2,16.35,small,1917.504
low fat,0.030952737,fruits and vegetables,160.1578,supermarket,tier 3,12.857645184136183,medium,3048.6982
low fat,0.07136748,soft drinks,111.8518,supermarket,tier 3,7.27,medium,2277.036
low fat,0.058192802,dairy,246.9802,supermarket,tier 1,13.8,medium,5896.3248
regular,0.022976493,baking goods,240.3538,supermarket,tier 1,20.25,medium,4086.0146
low fat,0.111220521,breads,65.7826,supermarket,tier 1,9.3,small,968.739
low fat,0.037967687,starchy foods,125.6046,supermarket,tier 1,14.15,medium,1618.5598
low fat,0.0,health and hygiene,164.5526,supermarket,tier 3,12.857645184136183,medium,2302.3364
regular,0.032158866,canned,154.8972,supermarket,tier 1,8.115,small,1713.7692
regular,0.045068892,snack foods,190.8872,grocery store,tier 1,12.857645184136183,small,945.436
low fat,0.033176087,household,120.1124,supermarket,tier 2,11.1,medium,1896.1984
low fat,0.018845298,health and hygiene,96.7384,supermarket,tier 2,12.5,small,2759.0752
regular,0.056375879,breads,84.6908,supermarket,tier 2,9.8,small,1006.6896
regular,0.161356273,canned,253.1014,supermarket,tier 3,19.7,medium,2805.0154
regular,0.034605882,baking goods,95.9726,supermarket,tier 2,14.3,medium,2153.1972
low fat,0.033942546,snack foods,213.5902,supermarket,tier 1,19.75,medium,4460.1942
low fat,0.025740259,meat,89.4172,supermarket,tier 3,18.5,high,1605.9096
low fat,0.026938317,household,174.1396,supermarket,tier 3,12.857645184136183,medium,4012.1108
regular,0.033754478,meat,199.0426,supermarket,tier 2,12.35,small,3361.6242
low fat,0.015375557,health and hygiene,156.9604,supermarket,tier 3,12.857645184136183,medium,4278.4308
regular,0.140458316,seafood,169.7764,supermarket,tier 1,5.365,medium,3263.7516
low fat,0.046333982,health and hygiene,97.2384,supermarket,tier 3,12.857645184136183,medium,2660.5368
regular,0.0,frozen foods,82.8592,supermarket,tier 2,20.5,small,908.1512
low fat,0.139228412,canned,49.5376,supermarket,tier 1,8.71,small,1198.44
low fat,0.0,seafood,109.4596,supermarket,tier 3,12.857645184136183,medium,1833.6132
regular,0.0,meat,48.1718,supermarket,tier 2,16.0,medium,756.3488
low fat,0.00799436,dairy,171.6422,supermarket,tier 3,17.6,high,3793.7284
regular,0.121767168,frozen foods,118.9466,supermarket,tier 2,20.7,medium,353.5398
regular,0.030083482,canned,61.922,supermarket,tier 2,13.0,small,1557.972
regular,0.118025091,baking goods,195.811,supermarket,tier 2,20.2,medium,2553.343
low fat,0.060649213,baking goods,232.7616,supermarket,tier 3,20.35,high,2812.3392
low fat,0.151931742,breakfast,101.1358,supermarket,tier 3,18.6,high,1105.8938
low fat,0.063831013,hard drinks,46.206,supermarket,tier 3,12.857645184136183,medium,1304.968
low fat,0.103091351,dairy,229.9352,supermarket,tier 2,13.35,medium,2519.3872
low fat,0.052389407,snack foods,120.9072,supermarket,tier 3,17.85,medium,2817.6656
low fat,0.013355306,others,105.528,supermarket,tier 3,16.35,high,2024.032
regular,0.019550858,dairy,263.791,supermarket,tier 2,14.85,medium,4207.856
low fat,0.01005532,meat,183.1608,supermarket,tier 2,21.25,medium,2756.412
low fat,0.034845668,snack foods,242.7828,supermarket,tier 3,14.15,high,3167.8764
regular,0.025162022,canned,145.9418,supermarket,tier 2,17.2,small,1765.7016
low fat,0.022685222,fruits and vegetables,161.592,supermarket,tier 3,12.857645184136183,medium,4314.384
low fat,0.162571649,snack foods,107.4622,supermarket,tier 2,10.85,medium,529.311
regular,0.014825605,fruits and vegetables,233.2958,supermarket,tier 1,20.35,small,4206.5244
low fat,0.058034349,household,124.802,grocery store,tier 3,16.35,medium,253.004
low fat,0.043785694,hard drinks,191.6846,supermarket,tier 1,9.3,small,3057.3536
regular,0.076798609,soft drinks,231.8958,supermarket,tier 3,12.857645184136183,medium,8413.0488
low fat,0.055241242,baking goods,196.5452,supermarket,tier 2,15.75,medium,3131.9232
low fat,0.061102235,household,253.2698,supermarket,tier 2,14.85,medium,2283.0282
low fat,0.039517121,frozen foods,243.6802,supermarket,tier 2,18.6,medium,5896.3248
low fat,0.029565309,household,256.4646,supermarket,tier 3,16.35,medium,515.3292
regular,0.128283243,baking goods,226.1404,supermarket,tier 1,9.695,small,3375.606
regular,0.012332667,snack foods,130.0284,supermarket,tier 2,15.15,medium,3559.3668
regular,0.065195229,fruits and vegetables,88.9856,supermarket,tier 2,14.3,small,1669.8264
low fat,0.108253944,fruits and vegetables,194.8794,grocery store,tier 3,10.895,medium,585.2382
low fat,0.121178848,household,165.1868,supermarket,tier 2,8.39,medium,2784.3756
low fat,0.0,dairy,151.934,supermarket,tier 3,18.35,high,306.268
low fat,0.09698132,health and hygiene,116.3492,supermarket,tier 3,15.2,high,2548.6824
low fat,0.064351908,snack foods,259.4646,supermarket,tier 2,20.2,small,2061.3168
low fat,0.079419801,household,172.3106,supermarket,tier 3,12.857645184136183,medium,5475.5392
regular,0.072301795,canned,185.6924,supermarket,tier 2,8.71,medium,3331.6632
low fat,0.021719387,breads,163.1184,supermarket,tier 2,12.15,small,3467.4864
low fat,0.021420031,breakfast,232.0326,supermarket,tier 2,8.06,medium,3003.4238
low fat,0.290430317,fruits and vegetables,130.6652,grocery store,tier 3,11.5,medium,258.3304
low fat,0.018571641,canned,187.3214,supermarket,tier 1,14.85,small,4333.6922
low fat,0.0,fruits and vegetables,45.2402,supermarket,tier 3,11.8,medium,1148.505
low fat,0.020952705,hard drinks,143.5128,supermarket,tier 1,14.7,medium,2444.8176
low fat,0.102371638,household,221.2456,grocery store,tier 1,12.857645184136183,small,663.1368
low fat,0.034278798,household,214.1218,supermarket,tier 3,18.75,high,4488.1578
low fat,0.0,snack foods,115.1834,supermarket,tier 2,7.235,medium,1382.2008
low fat,0.038377013,fruits and vegetables,211.5586,supermarket,tier 3,12.857645184136183,medium,4432.2306
low fat,0.025325897,health and hygiene,150.9024,supermarket,tier 1,19.6,medium,3795.06
regular,0.020898691,canned,92.2488,supermarket,tier 2,7.27,medium,814.9392
regular,0.105881129,fruits and vegetables,42.0796,supermarket,tier 2,15.1,medium,454.0756
low fat,0.112906337,soft drinks,243.5486,grocery store,tier 3,7.81,medium,488.6972
regular,0.055216312,canned,125.5046,supermarket,tier 2,7.81,small,3237.1196
low fat,0.125210375,canned,266.8884,supermarket,tier 2,6.465,medium,1059.9536
low fat,0.058185842,household,220.8456,supermarket,tier 3,12.857645184136183,medium,4199.8664
low fat,0.098814721,meat,100.5042,supermarket,tier 3,10.8,medium,1884.8798
regular,0.022058724,meat,196.8452,supermarket,tier 1,9.5,small,3523.4136
regular,0.100091576,fruits and vegetables,125.5388,supermarket,tier 3,20.7,high,2105.2596
low fat,0.075876602,hard drinks,235.9616,supermarket,tier 2,8.895,medium,1874.8928
low fat,0.037841362,snack foods,125.2704,supermarket,tier 3,15.6,medium,2628.5784
low fat,0.081943273,frozen foods,214.5534,supermarket,tier 3,9.0,high,3440.8544
low fat,0.016645164,frozen foods,120.9098,supermarket,tier 2,19.35,medium,1687.1372
regular,0.018061324,meat,102.599,supermarket,tier 2,19.7,medium,2063.98
regular,0.028062401,breads,44.0402,grocery store,tier 1,12.857645184136183,small,91.8804
low fat,0.091857904,household,160.7894,supermarket,tier 3,5.825,medium,1617.894
low fat,0.036109413,fruits and vegetables,140.6154,supermarket,tier 3,12.857645184136183,medium,4538.0928
low fat,0.108633372,fruits and vegetables,233.8642,supermarket,tier 3,12.85,medium,2323.642
low fat,0.03324652,snack foods,172.4422,supermarket,tier 2,12.85,medium,4483.4972
low fat,0.016720132,meat,139.918,supermarket,tier 3,17.5,high,419.454
low fat,0.055433377,dairy,221.1114,supermarket,tier 1,17.0,small,4434.228
low fat,0.084966021,snack foods,111.1912,supermarket,tier 1,7.05,small,1965.4416
regular,0.074135053,snack foods,264.0568,supermarket,tier 2,5.78,small,2109.2544
low fat,0.091745951,snack foods,229.0352,supermarket,tier 2,15.2,small,2290.352
low fat,0.056685383,fruits and vegetables,178.437,supermarket,tier 3,12.857645184136183,medium,3175.866
regular,0.00552947,fruits and vegetables,169.279,supermarket,tier 2,11.35,small,2376.906
low fat,0.013664703,frozen foods,257.7304,supermarket,tier 2,17.5,medium,5683.2688
low fat,0.087310672,dairy,95.541,supermarket,tier 1,16.25,medium,1544.656
low fat,0.022639195,fruits and vegetables,179.7318,supermarket,tier 1,12.85,medium,2165.1816
low fat,0.016531033,frozen foods,122.4098,supermarket,tier 3,12.857645184136183,medium,3012.745
regular,0.076873991,frozen foods,109.9228,supermarket,tier 3,8.84,medium,1547.3192
low fat,0.035863436,meat,58.3562,supermarket,tier 3,12.857645184136183,medium,1125.8678
low fat,0.111301625,others,107.5912,supermarket,tier 1,17.75,small,1528.6768
low fat,0.015193323,household,143.347,supermarket,tier 2,6.38,medium,858.882
regular,0.046408928,canned,153.2998,supermarket,tier 3,12.857645184136183,medium,3998.7948
low fat,0.0,fruits and vegetables,57.1272,supermarket,tier 2,10.65,small,279.636
low fat,0.07494003,dairy,75.0354,supermarket,tier 1,13.1,small,902.8248
low fat,0.065119701,soft drinks,145.7128,supermarket,tier 3,12.857645184136183,medium,4026.7584
low fat,0.0,frozen foods,143.1154,supermarket,tier 2,10.195,medium,2410.8618
regular,0.090456903,snack foods,131.2626,supermarket,tier 2,6.67,medium,2098.6016
low fat,0.093071679,health and hygiene,103.8674,supermarket,tier 2,5.32,medium,509.337
regular,0.048292189,baking goods,133.1626,supermarket,tier 3,12.857645184136183,medium,2492.0894
low fat,0.029902679,soft drinks,144.3444,supermarket,tier 3,12.1,medium,1161.1552
regular,0.056547986,breakfast,232.73,supermarket,tier 3,13.85,medium,6291.81
low fat,0.034726222,household,125.602,supermarket,tier 1,16.35,medium,3036.048
low fat,0.088908547,household,192.8504,supermarket,tier 3,18.35,high,2876.256
regular,0.044024163,fruits and vegetables,102.0332,grocery store,tier 3,15.5,medium,102.5332
low fat,0.020568574,snack foods,150.4734,supermarket,tier 1,12.1,small,2078.6276
low fat,0.020564685,snack foods,148.2734,supermarket,tier 2,12.1,small,3266.4148
regular,0.058226609,frozen foods,85.2908,supermarket,tier 3,19.25,high,671.1264
regular,0.072155462,canned,183.3924,supermarket,tier 1,8.71,small,3146.5708
low fat,0.027253711,household,170.9106,supermarket,tier 3,10.5,high,3251.1014
regular,0.144604071,dairy,240.8222,supermarket,tier 3,11.6,medium,3585.333
regular,0.193477995,fruits and vegetables,55.9246,grocery store,tier 3,16.0,medium,405.4722
low fat,0.056945936,snack foods,214.6218,supermarket,tier 2,6.865,medium,1923.4962
low fat,0.031288338,seafood,159.5604,supermarket,tier 2,10.395,medium,2852.2872
regular,0.078400465,fruits and vegetables,259.0646,supermarket,tier 1,8.05,small,4380.2982
regular,0.038976089,fruits and vegetables,264.2252,supermarket,tier 2,5.785,medium,3934.878
regular,0.058918844,fruits and vegetables,191.653,supermarket,tier 1,10.3,medium,5313.084
low fat,0.031176157,fruits and vegetables,103.099,supermarket,tier 3,12.5,medium,722.393
low fat,0.061159246,soft drinks,92.5436,supermarket,tier 1,7.63,medium,1607.2412
regular,0.0,snack foods,78.396,supermarket,tier 2,13.5,small,1438.128
low fat,0.052550476,snack foods,101.299,supermarket,tier 2,17.5,medium,722.393
low fat,0.124448295,soft drinks,112.0518,grocery store,tier 1,12.857645184136183,small,113.8518
low fat,0.010808272,hard drinks,150.5392,supermarket,tier 3,8.21,medium,1043.9744
regular,0.010963269,meat,110.9544,supermarket,tier 3,11.65,medium,335.5632
low fat,0.0,snack foods,119.8124,supermarket,tier 2,18.5,medium,4029.4216
regular,0.075035902,breads,78.7986,supermarket,tier 3,7.72,medium,856.8846
low fat,0.024882614,household,149.4392,supermarket,tier 2,5.88,small,1640.5312
low fat,0.022878953,frozen foods,262.3594,supermarket,tier 2,6.85,small,3924.891
low fat,0.166572501,household,176.1712,supermarket,tier 3,12.857645184136183,medium,3691.1952
low fat,0.055081623,fruits and vegetables,128.8994,supermarket,tier 3,7.52,high,2055.9904
regular,0.025920816,snack foods,81.2302,supermarket,tier 1,13.65,small,2059.9852
low fat,0.029500321,household,46.2086,supermarket,tier 3,12.857645184136183,medium,802.9548
regular,0.137645467,meat,185.2608,supermarket,tier 2,6.985,medium,2940.1728
low fat,0.0,snack foods,240.6222,supermarket,tier 3,12.857645184136183,medium,4302.3996
low fat,0.026818196,dairy,248.9092,grocery store,tier 3,9.3,medium,498.0184
low fat,0.030102335,canned,74.767,supermarket,tier 3,12.1,high,2220.443
low fat,0.043740308,fruits and vegetables,145.3418,supermarket,tier 3,5.98,medium,2354.2688
low fat,0.069653585,health and hygiene,266.2884,supermarket,tier 1,9.0,medium,2914.8724
low fat,0.01785932,frozen foods,160.6578,supermarket,tier 3,7.145,medium,2246.4092
low fat,0.017755213,health and hygiene,211.7244,supermarket,tier 2,19.0,medium,2752.4172
regular,0.161875063,baking goods,35.6848,supermarket,tier 2,7.855,medium,335.5632
low fat,0.128181759,breads,156.1314,supermarket,tier 2,19.5,small,2792.3652
low fat,0.121250374,canned,92.7778,supermarket,tier 1,8.71,small,1032.6558
low fat,0.014921093,starchy foods,173.908,supermarket,tier 3,11.5,medium,1211.756
low fat,0.040434372,household,244.3144,supermarket,tier 1,18.85,medium,5635.3312
regular,0.031508924,canned,98.77,supermarket,tier 2,13.65,medium,1697.79
low fat,0.079094835,soft drinks,114.386,supermarket,tier 1,6.135,medium,1018.674
low fat,0.175793413,soft drinks,146.9102,supermarket,tier 3,5.655,medium,1749.7224
regular,0.019495051,dairy,261.291,supermarket,tier 3,14.85,high,10256.649
regular,0.063313974,breakfast,153.7682,supermarket,tier 2,20.75,small,1829.6184
low fat,0.0674819,snack foods,234.859,supermarket,tier 3,10.0,medium,1181.795
low fat,0.070026951,dairy,263.6226,supermarket,tier 2,10.3,small,6608.065
regular,0.023496967,snack foods,156.1288,supermarket,tier 1,5.675,small,2828.3184
low fat,0.0,health and hygiene,98.9726,supermarket,tier 3,5.51,medium,1565.9616
low fat,0.073559521,seafood,33.9216,supermarket,tier 2,17.75,medium,830.9184
low fat,0.07626905,baking goods,113.1544,supermarket,tier 3,17.75,medium,1006.6896
regular,0.039925235,fruits and vegetables,189.2188,supermarket,tier 2,8.365,medium,4570.0512
regular,0.093883945,canned,200.4742,grocery store,tier 1,12.857645184136183,small,398.1484
regular,0.03773288,snack foods,128.2994,supermarket,tier 3,10.0,high,1413.4934
regular,0.066400129,fruits and vegetables,250.1092,supermarket,tier 1,18.2,medium,5727.2116
regular,0.039920687,soft drinks,163.3868,supermarket,tier 2,19.35,small,3439.5228
low fat,0.022351808,meat,143.7812,supermarket,tier 3,12.857645184136183,medium,4986.842
low fat,0.120180894,others,141.447,supermarket,tier 3,7.39,high,2290.352
low fat,0.015900971,snack foods,163.821,supermarket,tier 1,7.945,medium,1794.331
regular,0.172759093,snack foods,157.0972,supermarket,tier 1,16.0,small,4673.916
low fat,0.077454252,health and hygiene,59.2536,supermarket,tier 1,20.1,small,735.0432
low fat,0.039255412,fruits and vegetables,94.4778,grocery store,tier 3,20.6,medium,93.8778
regular,0.072252888,dairy,196.5794,supermarket,tier 2,8.575,medium,5267.1438
regular,0.016664252,fruits and vegetables,47.9034,supermarket,tier 3,17.7,medium,729.051
regular,0.086187886,frozen foods,125.4678,grocery store,tier 3,20.0,medium,127.1678
low fat,0.109784056,frozen foods,256.0646,grocery store,tier 3,5.695,medium,1288.323
low fat,0.0,household,164.721,supermarket,tier 3,5.11,medium,3588.662
regular,0.0,snack foods,178.166,supermarket,tier 2,15.25,medium,4853.682
regular,0.029023048,canned,177.837,supermarket,tier 3,12.857645184136183,medium,6704.606
regular,0.183142346,dairy,110.357,supermarket,tier 3,18.25,high,2087.283
regular,0.0,snack foods,170.6132,supermarket,tier 3,15.6,high,6595.4148
low fat,0.153857402,canned,76.3986,supermarket,tier 1,13.0,medium,778.986
low fat,0.081290366,fruits and vegetables,147.3734,supermarket,tier 1,7.02,medium,2524.0478
low fat,0.066935459,snack foods,177.537,supermarket,tier 1,19.7,small,3175.866
low fat,0.055514919,household,112.5518,supermarket,tier 1,9.1,medium,341.5554
regular,0.050657232,breads,249.9092,grocery store,tier 3,8.0,medium,249.0092
low fat,0.098108957,health and hygiene,240.9196,supermarket,tier 3,17.75,medium,4579.3724
low fat,0.128405328,breads,156.4314,supermarket,tier 1,19.5,medium,2326.971
low fat,0.025477448,health and hygiene,145.276,supermarket,tier 1,7.685,small,3515.424
low fat,0.040969757,health and hygiene,188.7214,grocery store,tier 3,9.6,medium,376.8428
low fat,0.040550868,dairy,45.5718,grocery store,tier 3,19.6,medium,47.2718
low fat,0.175545889,snack foods,163.6868,grocery store,tier 3,17.6,medium,163.7868
regular,0.099344826,dairy,63.6194,supermarket,tier 2,15.6,medium,743.0328
low fat,0.042276746,household,108.4938,supermarket,tier 1,12.65,medium,1500.7132
low fat,0.013861607,baking goods,94.4462,supermarket,tier 3,12.857645184136183,medium,2036.0164
regular,0.076387367,snack foods,112.1518,supermarket,tier 3,12.857645184136183,medium,3870.9612
low fat,0.08996026,health and hygiene,159.5604,supermarket,tier 2,14.5,medium,1426.1436
low fat,0.010480751,canned,116.5808,supermarket,tier 3,6.425,medium,2460.7968
low fat,0.070587419,hard drinks,176.9344,supermarket,tier 2,9.695,medium,5888.3352
low fat,0.03387323,soft drinks,56.1614,supermarket,tier 3,19.6,high,828.921
low fat,0.039238384,household,152.8366,supermarket,tier 2,20.7,small,2569.3222
low fat,0.024331586,dairy,34.9874,supermarket,tier 2,12.6,medium,529.311
low fat,0.110197977,household,104.2306,supermarket,tier 3,8.275,high,3658.571
low fat,0.028048877,household,106.1964,grocery store,tier 1,12.857645184136183,small,210.3928
low fat,0.045631231,fruits and vegetables,128.102,supermarket,tier 3,19.85,high,1265.02
low fat,0.087559621,frozen foods,55.2588,grocery store,tier 3,7.36,medium,229.0352
regular,0.252865979,meat,82.7276,grocery store,tier 3,20.35,medium,162.4552
regular,0.135306012,starchy foods,183.7924,supermarket,tier 1,17.7,medium,2221.1088
low fat,0.126760908,breakfast,176.937,grocery store,tier 1,12.857645184136183,small,352.874
regular,0.024201084,frozen foods,112.6176,supermarket,tier 2,8.39,small,2175.8344
low fat,0.015856295,baking goods,81.6592,supermarket,tier 2,9.195,small,1403.5064
low fat,0.028411899,dairy,152.334,supermarket,tier 2,8.93,small,2143.876
low fat,0.160529322,household,59.2562,supermarket,tier 3,15.7,high,296.281
low fat,0.026771204,household,246.3776,supermarket,tier 2,16.7,medium,1981.4208
